Employee ID,Base Salary,House Rent Allowance,Medical Allowance,Transport Allowance,Tax,Insurance,Loan Repayment,Gross Salary,Net Salary
E0275,66376.08,11721.98,7661.75,6061.65,3767.67,1550.69,4106.41,91821.45999999999,82396.68999999999
E0276,79187.24,8783.03,7070.68,2996.75,9521.62,915.34,2302.02,98037.70000000001,85298.72000000002
E0277,93944.85,16998.76,13824.97,6963.74,14849.83,1366.05,706.61,131732.32,114809.83000000002
E0278,40177.81,7180.58,2535.85,3355.62,7203.49,1325.86,1471.9,53249.86,43248.61
E0279,55744.29,14400.21,6887.17,4393.42,8973.89,651.74,1757.5,81425.09,70041.95999999999
E0280,67069.24,19300.35,4568.48,2533.42,12194.29,1538.28,2743.43,93471.48999999999,76995.48999999999
E0281,21661.35,3147.07,2051.82,661.85,4158.84,1471.55,3809.61,27522.089999999997,18082.089999999997
E0282,65022.12,18346.92,3891.91,4247.46,5505.82,1286.62,2630.12,91508.41000000002,82085.85000000002
E0283,61632.84,17805.11,5761.22,4139.73,11026.45,1506.6,1346.18,89338.9,75459.67
E0284,92330.24,21619.99,9909.62,4758.6,14314.72,550.95,2744.48,128618.45000000001,111008.30000000002
E0285,22561.54,5061.4,2026.1,1955.57,4132.42,1600.13,4654.25,31604.61,21217.81
E0286,67121.32,10274.17,7439.54,5494.31,8375.29,608.6,4612.62,90329.34,76732.82999999999
E0287,37586.02,5457.01,5558.37,3597.46,6505.09,1594.1,847.45,52198.86,43252.22
E0288,98956.46,12630.38,14425.32,3282.91,14436.05,1244.32,70.82,129295.07,113543.88
E0289,42370.81,9391.99,2186.89,1759.6,4981.6,1663.66,3056.61,55709.28999999999,46007.41999999999
E0290,45260.76,8972.4,3124.26,2257.09,6352.94,673.85,3126.49,59614.51000000001,49461.23000000001
E0291,54737.88,13099.62,3690.53,2952.28,10707.99,1627.53,561.24,74480.31,61583.549999999996
E0292,36098.15,7272.81,3880.33,2769.29,6376.99,1491.11,2298.41,50020.58,39854.07000000001
E0293,64791.89,8840.8,5206.23,3964.0,7822.37,1060.84,1122.78,82802.92,72796.93
E0294,70459.12,9525.05,5445.88,3576.37,6827.85,1103.42,4724.65,89006.42,76350.5
E0295,26797.82,5852.25,3844.15,1152.15,1996.95,1961.08,4393.45,37646.37,29294.890000000003
E0296,51038.57,10836.26,4254.39,2174.49,4140.38,1141.72,1710.67,68303.71,61310.94
E0297,88718.14,17933.25,10309.95,5924.85,12287.35,590.5,310.77,122886.19,109697.57
E0298,58641.1,9825.24,3166.06,2571.32,7838.81,605.98,2503.76,74203.72,63255.17
E0299,66663.83,19799.67,5881.13,2085.0,9334.71,1730.79,2113.38,94429.63,81250.75
E0300,45391.74,10598.64,2882.37,2993.16,2857.11,1252.84,1247.13,61865.91,56508.83
E0301,49506.33,9010.23,6245.81,2141.83,9809.44,1105.64,2460.69,66904.2,53528.42999999999
E0302,40293.46,8377.76,3716.42,1692.56,4548.65,568.27,4377.68,54080.2,44585.6
E0303,72676.91,16997.07,10282.93,4950.36,4833.74,806.5,3348.81,104907.27,95918.22
E0304,89831.37,12268.77,6183.51,4854.86,4560.9,1368.45,4690.53,113138.51,102518.62999999999
E0305,80486.29,15986.49,10597.78,3699.75,13039.97,901.84,2043.56,110770.31,94784.94
E0306,58830.09,11620.45,3066.78,4916.26,8362.77,578.25,189.5,78433.57999999999,69303.05999999998
E0307,54256.97,12794.83,3143.27,3949.82,3029.95,1203.58,2084.73,74144.89000000001,67826.63000000002
E0308,73813.16,21729.09,8755.97,5312.82,5040.15,1502.43,4611.24,109611.04000000001,98457.22
E0309,63538.68,8545.37,3653.86,6222.2,5659.64,1470.24,3524.68,81960.11,71305.55
E0310,33796.91,7662.95,2274.77,1791.35,1999.01,1707.72,2985.3,45525.979999999996,38833.95
E0311,71542.37,14997.2,9195.66,5010.95,13206.71,1857.39,3915.7,100746.18,81766.37999999999
E0312,85798.18,9645.12,12151.86,8053.94,12441.49,846.24,2410.73,115649.09999999999,99950.63999999998
E0313,90258.0,9598.9,5352.8,7467.56,15050.09,1090.75,797.82,112677.26,95738.59999999999
E0314,81479.66,13796.68,4551.93,2556.28,5381.27,1178.18,4779.5,102384.54999999999,91045.59999999999
E0315,46093.72,10780.16,6173.29,2147.54,7016.17,984.9,981.61,65194.71000000001,56212.030000000006
E0316,97397.48,18471.64,13226.22,6701.49,17622.55,840.09,3049.03,135796.83,114285.15999999999
E0317,44277.39,11205.98,4999.18,3561.67,5950.69,1827.49,518.97,64044.219999999994,55747.06999999999
E0318,59249.39,16892.05,4085.95,3891.89,8442.43,1800.67,96.3,84119.28,73779.88
E0319,99174.32,17012.04,10630.44,6221.39,6127.88,999.35,1932.92,133038.19000000003,123978.04000000004
E0320,26026.45,7757.38,2267.18,2488.64,3686.26,1087.5,2472.52,38539.65,31293.370000000003
E0321,97100.24,26525.14,13692.37,4748.8,16883.92,985.44,3115.7,142066.55,121081.48999999999
E0322,34915.96,5356.2,2107.55,2084.41,4642.93,1106.68,776.35,44464.119999999995,37938.159999999996
E0323,49027.28,5678.83,4270.06,1515.04,2510.7,1523.29,839.86,60491.21,55617.36
E0324,21915.19,5411.56,1342.36,1966.86,2791.87,1208.12,2589.64,30635.97,24046.340000000004
E0325,47342.19,7510.22,5487.94,4686.52,4647.51,1078.11,4601.74,65026.87000000001,54699.51000000001
E0326,72616.09,21125.94,7018.25,2703.75,11768.87,1361.06,1175.21,103464.03,89158.89
E0327,85428.77,9382.95,9258.63,7523.01,9490.08,1544.1,4860.17,111593.36,95699.01
E0328,64701.81,17819.54,4504.3,5747.67,11071.61,1721.55,1927.26,92773.32,78052.90000000001
E0329,63993.93,7445.32,5010.88,6396.23,7038.47,1614.37,787.55,82846.36,73405.97
E0330,32322.36,4950.99,1947.68,1133.86,4481.1,1572.49,4803.08,40354.89,29498.22
E0331,37974.07,10273.17,3468.27,2749.53,4988.72,1193.85,4714.87,54465.03999999999,43567.59999999999
E0332,40947.53,12085.32,2532.11,2574.36,3953.68,1771.64,1482.1,58139.32,50931.9
E0333,76009.29,13387.12,9757.78,6363.63,7687.67,751.0,3350.58,105517.81999999999,93728.56999999999
E0334,56601.73,16529.91,6349.84,2960.93,4480.17,722.48,3325.12,82442.40999999999,73914.63999999998
E0335,92970.79,23478.25,5078.8,7572.73,11404.52,1692.02,4922.32,129100.56999999999,111081.70999999999
E0336,63071.52,7587.13,5906.37,4200.95,5960.58,1532.04,774.2,80765.96999999999,72499.15
E0337,75224.57,19982.22,4520.76,2522.26,12267.31,1712.71,2290.74,102249.81,85979.05
E0338,96643.55,28325.05,12708.98,8181.58,13220.36,717.63,1323.17,145859.16,130598.0
E0339,56149.1,9520.3,4171.84,5333.82,3503.28,1947.83,846.22,75175.06,68877.73
E0340,84010.84,10653.43,10621.12,8171.06,8189.16,1478.51,3127.75,113456.44999999998,100661.02999999998
E0341,80696.34,9532.57,6211.84,2615.03,8516.97,1970.18,195.18,99055.78,88373.45
E0342,42107.82,9857.71,3844.35,3884.33,4104.56,730.1,4097.36,59694.21,50762.19
E0343,75541.13,18318.7,6766.7,6482.92,14580.52,1835.61,3718.76,107109.45,86974.56
E0344,22875.33,2376.02,2922.46,1482.67,3347.18,1259.66,2382.98,29656.480000000003,22666.660000000003
E0345,41185.35,4496.52,2479.74,1570.01,2211.44,1765.85,4550.96,49731.619999999995,41203.369999999995
E0346,65160.69,6719.75,9353.46,2067.03,10921.77,1148.09,25.59,83300.93,71205.48
E0347,35823.93,8451.1,3208.26,2491.08,6641.67,1399.99,4488.02,49974.37,37444.69
E0348,29294.6,7024.3,2784.01,2467.55,4848.98,1703.75,3406.59,41570.46000000001,31611.140000000007
E0349,62830.3,10008.24,8134.07,2615.93,12214.22,1153.04,4652.68,83588.54000000001,65568.6
E0350,42094.21,11096.28,3949.16,2945.9,6559.92,1163.99,4366.98,60085.549999999996,47994.659999999996
E0351,85232.07,15170.56,11976.2,2568.14,8640.85,1173.28,2077.92,114946.97,103054.92
E0352,91183.37,13714.99,7348.29,4191.92,16260.04,671.19,4969.15,116438.56999999999,94538.19
E0353,88735.65,19399.5,13052.77,5349.23,12695.55,711.9,4710.2,126537.15,108419.5
E0354,94076.47,11753.49,6831.52,8678.78,5801.09,1394.42,1575.64,121340.26000000001,112569.11000000002
E0355,63527.79,13101.89,3683.03,5648.31,7640.02,1078.64,4797.82,85961.01999999999,72444.54
E0356,54738.01,12179.18,2772.82,3055.66,7546.94,1311.37,3968.84,72745.67000000001,59918.52000000001
E0357,98253.57,22422.86,7807.99,7361.65,12898.47,1421.66,4452.27,135846.07,117073.67000000001
E0358,75326.5,18686.52,7740.7,6841.16,6771.89,929.14,4176.26,108594.88,96717.59
E0359,75203.12,20840.68,8792.19,4886.85,14918.98,1685.18,4910.03,109722.84,88208.65
E0360,44740.24,10363.25,4627.91,2866.53,5741.28,1070.91,4826.53,62597.92999999999,50959.20999999999
E0361,33257.04,8309.38,3761.98,3231.42,1769.07,1719.32,3524.19,48559.82,41547.24
E0362,26663.16,5182.82,2522.85,1296.5,3529.15,1772.64,2209.85,35665.33,28153.690000000002
E0363,84858.16,16434.17,12082.44,6495.4,5281.51,1980.37,3084.81,119870.17,109523.48
E0364,94960.43,23940.43,12039.44,4878.73,5692.76,1247.71,1842.44,135819.03,127036.12
E0365,61627.71,14284.4,8740.71,1951.93,5791.93,1152.93,1168.78,86604.75,78491.11
E0366,33282.49,5013.92,2907.13,1340.85,4014.94,1726.14,3530.83,42544.38999999999,33272.479999999996
E0367,37871.81,10604.86,4466.42,3438.16,6195.41,605.08,4351.35,56381.25,45229.41
E0368,94911.61,24054.99,7990.75,3921.58,8152.9,1547.53,2609.16,130878.93000000001,118569.34000000001
E0369,43107.31,6506.37,4820.94,2622.09,3216.45,1439.33,2946.7,57056.71000000001,49454.23000000001
E0370,48250.74,5786.56,3404.07,1907.83,2877.65,1299.83,3124.02,59349.2,52047.7
E0371,89633.63,23746.56,9366.63,5335.16,15902.99,1570.23,4044.69,128081.98000000001,106564.07
E0372,24161.05,6225.66,3193.32,2181.22,4266.47,1607.01,3082.26,35761.25,26805.51
E0373,34498.74,5944.77,2896.15,2325.29,5896.5,1497.64,2027.92,45664.95,36242.89
E0374,76861.25,9167.22,8618.25,4333.75,13476.85,1182.37,1758.82,98980.47,82562.43
E0375,37916.95,9407.47,2388.39,1364.7,5849.11,952.7,2416.61,51077.509999999995,41859.09
E0376,54752.89,15149.17,4884.73,4108.82,4266.2,1600.91,4841.18,78895.60999999999,68187.31999999998
E0377,65779.93,13438.57,7516.2,4700.65,12629.99,1655.11,512.61,91435.34999999999,76637.63999999998
E0378,45559.81,10907.94,4048.46,3924.13,2549.8,1167.48,2002.38,64440.34,58720.67999999999
E0379,74996.62,8502.04,10093.7,5546.72,8832.15,1586.63,2230.2,99139.08,86490.1
E0380,99675.02,13121.46,8036.24,6915.23,10175.0,1447.26,1315.59,127747.95000000001,114810.1
E0381,47906.24,8474.02,5869.66,4242.72,2757.53,1615.42,3746.85,66492.64,58372.84
E0382,34900.38,9036.01,4047.13,3406.92,3264.56,1853.65,4987.56,51390.439999999995,41284.67
E0383,32408.99,4350.38,3268.54,1261.29,1853.49,1033.72,4726.57,41289.200000000004,33675.420000000006
E0384,97100.68,27103.95,8429.6,6996.12,18842.29,781.15,3954.18,139630.34999999998,116052.72999999998
E0385,68350.67,12256.98,4358.48,5419.04,10577.58,952.05,2845.32,90385.16999999998,76010.21999999999
E0386,28498.86,3922.59,1873.53,934.84,4229.67,882.04,541.47,35229.82,29576.64
E0387,92860.06,19025.32,5688.78,6465.81,5949.4,1270.52,3020.42,124039.97,113799.63
E0388,33662.9,7440.35,3276.07,2223.24,6398.42,1108.03,931.04,46602.56,38165.07
E0389,35299.36,4747.71,5197.04,2577.0,2314.15,864.21,31.47,47821.11,44611.28
E0390,45792.39,8229.93,5215.68,3900.44,4581.41,1855.12,1084.68,63138.44,55617.23
E0391,78210.93,18373.38,7477.89,3513.49,14036.09,1415.74,3890.37,107575.69,88233.49
E0392,75338.31,13903.99,6060.81,6363.74,14089.05,1094.14,4018.69,101666.85,82464.97
E0393,64047.47,13106.67,4267.31,2134.85,6173.68,648.13,716.84,83556.3,76017.65000000001
E0394,38604.32,8463.46,4657.21,1562.23,4144.27,1952.27,2111.81,53287.22,45078.87
E0395,73155.33,12863.46,4374.25,5109.99,11397.47,1515.36,2714.27,95503.03000000001,79875.93000000001
E0396,42338.23,9417.04,5697.43,3055.47,4646.3,849.88,2520.04,60508.170000000006,52491.950000000004
E0397,20756.04,5094.52,1394.72,710.96,3377.14,766.79,516.95,27956.24,23295.36
E0398,58735.82,13730.53,7702.96,2310.44,7101.71,691.15,917.58,82479.75000000001,73769.31000000001
E0399,51884.36,11784.37,6665.64,3011.49,4555.84,1444.59,741.82,73345.86000000002,66603.61000000002
E0400,49647.59,14055.34,6485.74,1556.27,4437.27,633.75,702.33,71744.94,65971.59
E0401,52107.64,7933.71,7418.13,4857.75,8518.45,1145.07,4340.64,72317.23,58313.06999999999
E0402,98853.19,17948.67,12557.77,4045.92,19525.29,1474.19,1543.22,133405.55000000002,110862.85000000002
E0403,62367.45,14422.19,5138.64,6105.7,3346.16,1107.22,4713.84,88033.98,78866.76
E0404,23389.9,4943.7,1658.65,1525.01,3015.45,1113.8,2185.74,31517.260000000002,25202.270000000004
E0405,20511.6,4005.26,1316.58,740.8,1516.28,1345.12,568.87,26574.24,23143.97
E0406,98433.71,17540.13,7018.78,4039.5,6320.48,1279.31,235.45,127032.12000000001,119196.88
E0407,41158.67,5574.38,2785.25,3154.61,2947.5,1224.23,3099.79,52672.909999999996,45401.39
E0408,24636.56,4979.34,1279.29,1111.04,1495.75,1892.86,4898.94,32006.230000000003,23718.680000000004
E0409,86549.73,9262.28,5519.09,5965.59,11448.71,1375.81,949.31,107296.68999999999,93522.85999999999
E0410,39788.55,11787.94,2026.17,1203.32,5694.07,1028.36,661.13,54805.98,47422.420000000006
E0411,70797.7,13838.86,10048.13,2335.17,13216.86,1075.23,3018.51,97019.86,79709.26000000001
E0412,84201.99,22633.69,7899.1,6995.82,6736.84,1192.41,837.83,121730.6,112963.52
E0413,21593.49,4823.12,1511.69,1162.01,3547.64,1674.75,1798.73,29090.309999999998,22069.19
E0414,73207.63,13402.2,8504.13,6917.41,12029.18,1291.48,866.94,102031.37000000001,87843.77
E0415,31761.16,6767.38,2750.23,1546.19,5537.94,899.91,2503.58,42824.96000000001,33883.530000000006
E0416,24973.65,7369.72,3388.22,2378.72,2257.88,952.92,1939.48,38110.310000000005,32960.030000000006
E0417,37975.05,11042.18,2550.1,3170.75,2347.73,1446.18,1932.23,54738.08,49011.94
E0418,98696.43,18478.52,6108.29,4310.04,18785.59,1444.11,3584.89,127593.27999999998,103778.68999999999
E0419,59098.71,11740.54,5141.82,5172.46,5526.17,851.7,2641.05,81153.53000000001,72134.61000000002
E0420,70006.96,8543.72,4588.85,6600.82,6076.71,1215.22,2820.78,89740.35,79627.64
E0421,65184.23,12001.83,7096.28,4389.66,10406.7,1304.53,4401.09,88672.0,72559.68
E0422,48512.2,12886.53,4193.74,3029.59,4770.74,1933.38,2266.03,68622.06,59651.909999999996
E0423,27458.5,2826.2,3089.38,2641.34,5298.08,808.26,4161.34,36015.42,25747.739999999998
E0424,77972.86,18458.41,8089.1,3612.8,6375.37,1802.8,4985.25,108133.17000000001,94969.75000000001
E0425,94058.06,26071.25,5092.77,8307.88,5072.95,1253.4,693.96,133529.96,126509.65
E0426,37604.67,7837.29,1901.73,3138.17,4300.54,1223.8,2446.71,50481.86,42510.81
E0427,88911.83,20118.39,7295.64,6820.3,5964.36,1630.67,3204.93,123146.16,112346.20000000001
E0428,58886.15,13901.69,4053.33,5501.08,4503.89,1585.03,1393.81,82342.25,74859.52
E0429,34067.8,6241.46,3113.54,1947.51,3184.11,1439.18,4465.72,45370.310000000005,36281.3
E0430,42420.26,6215.53,3851.78,4163.49,6934.24,815.47,2182.55,56651.06,46718.799999999996
E0431,24297.97,4832.44,3480.15,2062.11,2695.02,1113.42,1210.91,34672.67,29653.32
E0432,28999.86,6189.09,4282.73,1095.81,2116.2,874.89,1743.36,40567.48999999999,35833.03999999999
E0433,38406.16,11232.24,2891.03,3766.51,2293.15,1294.19,2360.05,56295.94,50348.55
E0434,96021.19,15555.85,13646.83,4141.28,8198.97,1106.44,3154.34,129365.15000000001,116905.40000000001
E0435,64576.59,7994.17,7329.5,3012.57,3702.63,1256.39,323.09,82912.83,77630.72
E0436,69714.01,12272.15,8827.78,2809.0,4845.44,1153.84,4187.81,93622.93999999999,83435.84999999999
E0437,31861.53,5388.33,3972.77,3144.71,1842.44,1039.91,3099.84,44367.34,38385.149999999994
E0438,61882.64,17112.2,6710.75,2790.62,9694.25,792.83,2483.6,88496.20999999999,75525.53
E0439,91128.2,12666.19,4640.98,7055.05,10609.9,1428.76,1003.87,115490.42,102447.89
E0440,37575.55,10394.83,2222.8,3554.57,4205.67,1198.6,240.74,53747.75000000001,48102.740000000005
E0441,59727.85,6259.4,7550.83,3252.98,4824.78,1127.71,4246.63,76791.06,66591.94
E0442,99384.76,18729.4,7155.64,9467.29,9150.03,1983.11,1569.66,134737.09,122034.29
E0443,49685.91,11083.18,7030.6,3453.52,5732.48,1219.65,2790.54,71253.21,61510.54000000001
E0444,26945.5,3755.65,2731.3,1160.89,1598.58,1158.24,3876.77,34593.340000000004,27959.750000000004
E0445,32423.31,4815.54,4406.46,2806.19,4027.07,1957.56,1259.06,44451.5,37207.81
E0446,40495.11,7432.13,5884.45,2692.27,4646.09,1074.78,583.66,56503.95999999999,50199.42999999999
E0447,48310.33,11897.03,6234.86,2404.8,2994.93,1874.87,198.86,68847.02,63778.36000000001
E0448,52872.31,12476.6,3300.56,4585.83,7894.8,530.1,3097.39,73235.3,61713.01
E0449,95333.63,12679.91,10390.79,3941.26,16761.55,998.92,2046.3,122345.59000000001,102538.82
E0450,98095.72,20488.1,13368.83,4386.4,14922.68,1581.72,4832.58,136339.05,115002.06999999998
E0451,27414.69,7855.49,2775.99,1685.78,4305.66,1201.7,3833.17,39731.95,30391.42
E0452,62980.92,13270.27,9000.79,2612.82,11573.55,1583.41,1558.85,87864.80000000002,73148.99000000002
E0453,93545.31,27548.17,4978.44,7921.46,11449.72,868.79,3302.05,133993.38,118372.82
E0454,73059.51,16272.38,4114.7,6697.37,12804.17,526.5,254.49,100143.95999999999,86558.79999999999
E0455,36639.58,9328.78,3324.02,3308.26,3497.71,1351.18,882.58,52600.64,46869.17
E0456,33618.71,6822.33,2276.96,1046.22,5186.37,1252.53,4210.17,43764.22,33115.15
E0457,60122.6,14731.07,5807.58,4450.31,6125.26,926.33,2876.92,85111.56,75183.05
E0458,81744.35,17529.94,12076.85,2601.94,13345.32,1298.01,2491.21,113953.08000000002,96818.54000000001
E0459,38190.62,9424.89,3908.61,1816.96,6560.66,1971.84,4773.53,53341.08,40035.05
E0460,92030.55,11897.28,13643.67,6077.53,12942.39,939.17,4407.14,123649.03,105360.33
E0461,27802.04,5208.42,2160.54,2045.93,2224.45,1223.26,3665.51,37216.93,30103.71
E0462,98514.5,22001.44,6079.55,6036.05,13661.16,649.67,1293.19,132631.54,117027.52
E0463,44622.73,11210.57,4754.32,4067.13,7589.9,1790.21,4526.27,64654.75,50748.369999999995
E0464,88848.97,23720.15,10778.62,5142.23,5670.77,1909.45,1817.18,128489.96999999999,119092.56999999999
E0465,87048.87,16903.83,6730.1,7466.86,8525.04,1570.36,4833.75,118149.66,103220.51000000001
E0466,70155.5,14992.19,6817.51,4777.95,11701.42,956.98,2845.2,96743.15,81239.54999999999
E0467,25341.68,3154.52,2613.31,1389.17,4468.88,629.51,2523.16,32498.68,24877.13
E0468,59754.41,17254.2,7384.32,5420.47,9123.07,812.7,1598.54,89813.4,78279.09
E0469,24111.43,6649.41,1316.02,1496.02,4821.57,1328.46,477.4,33572.88,26945.449999999997
E0470,38350.49,9112.07,3536.05,2680.56,3976.83,864.51,920.2,53679.17,47917.63
E0471,56669.15,14941.15,7649.88,3169.84,9391.54,1942.04,1316.5,82430.02,69779.94
E0472,66150.91,14707.0,4792.4,3341.27,5478.96,526.97,1153.21,88991.58,81832.44
E0473,47605.92,11478.76,2808.74,3915.09,9279.39,1928.8,3833.88,65808.51,50766.439999999995
E0474,67597.95,19548.69,8040.85,3879.41,8944.34,1331.16,4941.48,99066.90000000001,83849.92000000001
E0475,75133.49,21374.21,6503.9,5096.67,9086.71,1342.26,293.81,108108.27,97385.49
E0476,73530.21,7671.13,9862.61,4762.95,8932.02,1988.32,3636.54,95826.90000000001,81270.02
E0477,57803.61,9987.53,8378.16,5047.88,7501.27,1613.79,187.76,81217.18000000001,71914.36
E0478,70796.43,17684.26,4368.82,5010.55,12281.5,1145.46,3196.45,97860.05999999998,81236.64999999998
E0479,35677.89,9934.63,2845.95,1793.17,2643.22,1273.45,1538.6,50251.63999999999,44796.369999999995
E0480,65869.72,18671.78,8704.36,5396.87,11285.15,1553.73,4830.17,98642.73,80973.68
E0481,42793.25,5452.32,2655.27,2808.64,6004.96,1155.55,4722.12,53709.479999999996,41826.84999999999
E0482,61367.12,8273.99,4924.84,3124.97,11000.26,571.17,3106.81,77690.92,63012.68
E0483,97521.95,18998.83,8325.98,8851.31,14909.23,1903.25,426.47,133698.07,116459.12000000001
E0484,31097.18,6020.9,3005.01,2791.02,5541.37,1340.98,3566.83,42914.11,32464.93
E0485,58185.91,11692.28,5932.33,5718.17,4886.95,1585.03,4550.98,81528.69,70505.73000000001
E0486,72947.04,16993.64,9528.6,5864.26,9305.79,1105.4,3498.91,105333.54,91423.43999999999
E0487,80775.69,19228.65,11783.56,5662.82,11047.9,805.29,1642.72,117450.72,103954.81
E0488,27368.25,3290.48,1622.63,1193.31,1764.59,1655.33,4845.71,33474.67,25209.039999999997
E0489,85107.8,10893.57,9655.37,3743.82,8747.32,1511.32,3804.17,109400.56,95337.75
E0490,95369.43,25244.55,13626.22,3790.91,7790.6,1840.87,3081.91,138031.11,125317.72999999998
E0491,33168.82,4784.93,4344.12,1598.17,4807.65,954.25,3245.73,43896.04,34888.41
E0492,63865.28,7160.62,4428.94,3587.03,7957.41,1962.61,2342.72,79041.87,66779.12999999999
E0493,27287.13,5059.45,2888.98,821.63,5247.58,810.11,4667.46,36057.19,25332.04
E0494,70296.78,10868.66,4537.75,6148.08,13454.62,710.38,4859.12,91851.27,72827.15000000001
E0495,71463.65,12905.48,5085.54,4216.69,12390.96,1625.26,454.13,93671.35999999999,79201.00999999998
E0496,87685.37,8792.82,12929.8,2705.32,7854.04,650.52,2344.36,112113.31000000001,101264.39000000001
E0497,93601.49,11885.48,7424.42,8975.36,10460.38,1488.38,3222.52,121886.75,106715.47
E0498,77277.7,11888.02,7472.51,3809.45,12032.14,1961.39,2814.07,100447.68,83640.07999999999
E0499,68580.98,17628.43,9523.74,2132.14,9109.8,1054.02,4960.57,97865.29000000001,82740.90000000001
E0500,81322.22,14321.84,11390.52,4834.27,4896.81,1285.66,305.81,111868.85,105380.57
E0501,62960.35,8327.01,6663.69,3436.21,6274.99,646.78,3482.35,81387.26000000001,70983.14000000001
